AMP ID,Objective,Organizations and Project ID,Project Description,Project Title,Status,Actual Completion Date,Actual Start Date,Original Completion Date,Proposed Start Date,Country,District,Implementation Level,Region,Zone,Donor Agency,Donor Group,Donor Type,Financing Instrument,Funding Organization Id,Funding Status,Type Of Assistance,Primary Sector,Primary Sector Sub-Sector,Primary Sector Sub-Sub-Sector,Secondary Sector,Secondary Sector Sub-Sector,Secondary Sector Sub-Sub-Sector,Responsible Organization,National Planning Objectives,National Planning Objectives Level 1,National Planning Objectives Level 2,National Planning Objectives Level 3,Proposed Project Amount,2005 Actual Commitments,2005 Actual Disbursements,2005 Planned Commitments,2005 Planned Disbursements,2006 Actual Commitments,2006 Actual Disbursements,2006 Planned Commitments,2006 Planned Disbursements,2007 Actual Commitments,2007 Actual Disbursements,2007 Planned Commitments,2007 Planned Disbursements,2008 Actual Commitments,2008 Actual Disbursements,2008 Planned Commitments,2008 Planned Disbursements,2009 Actual Commitments,2009 Actual Disbursements,2009 Planned Commitments,2009 Planned Disbursements,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned Disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned Disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned Disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned Disbursements,2014 Actual Commitments,2014 Actual Disbursements,2014 Planned Commitments,2014 Planned Disbursements,2015 Actual Commitments,2015 Actual Disbursements,2015 Planned Commitments,2015 Planned Disbursements,Actual Commitments,Actual Disbursements,Planned Commitments,Planned Disbursements
  872833205, , , ,Appui au Programme Elargi de Vaccination,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206598.96,3104042,0,3102556.76,0,0,0,6000000,6206598.96,3104042,0,9102556.76
  872833211, , , ,Appui à l'éradication de la Polio,Ongoing,,01/01/2012,31/12/2016,01/01/2012,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7957260,4545288,0,3411972,0,0,0,8000000,7957260,4545288,0,11411972
  872833219, , , ,Santé de la mère et de l'enfant,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21741015,19449612,0,2291403,0,0,0,12000000,21741015,19449612,0,14291403
  872833220, , , ,Traitement de la malnutrition,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.3 Nutrition,2.3.1 Nutrition, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16923505,7689962,0,9233542,0,0,0,16000000,16923505,7689962,0,25233542
  872833221, , , ,Prévention de la malnutrition,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.3 Nutrition,2.3.1 Nutrition, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946786,1551012,0,1395774,0,0,0,5000000,2946786,1551012,0,6395774
  872833223, , , ,Lutte contre le VIH/SIDA chez les jeunes et adolescents,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170969.7,522762,0,648207,0,0,0,1000000,1170969.7,522762,0,1648207
  872833224, , , ,Prévention de la Transmission du VIH de la Mère à l'Enfant (PTME),Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3575374,2690966,0,884408,0,0,0,2500000,3575374,2690966,0,3384408
  872833229, , , ,Promotion de l'hygiène et assainissement,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR PRIMAIRE, , , , , ,Elevage et Hydraulique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.4 Eau potable, hygiène et assainissement",2.4.3 Hygiène et assainissement, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6786088,4147138,0,2638950,0,0,0,3000000,6786088,4147138,0,5638950
  872833232, , , ,Accès à l'éducation,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,EDUCATION,Education, , , ,Education Nationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.1 Éducation,"2.1.1 Enseignement primaire, moyen, secondaire général, technique et professionnel", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13673465,10952661,0,2720804,0,0,0,13000000,13673465,10952661,0,15720804
  872833236, , , ,Qualité de l'éducation,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,EDUCATION,Education, , , ,Education Nationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.1 Éducation,"2.1.1 Enseignement primaire, moyen, secondaire général, technique et professionnel", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15648169,2736342,0,2233530,0,0,0,4000000,15648169,2736342,0,6233530
  872833252, , , ,Protection de l'Enfant,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,"Action Sociale, Solidarité Nationale & Famille","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.5 Protection sociale, promotion de l'équité et de l'égalité du genre","2.5.1 Protection sociale, promotion de l’équité et de l’égalité du genre", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4969872,2736342,0,2233530,0,0,0,4000000,4969872,2736342,0,6233530
  872833253, , , ,Communication pour le développement,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,"Action Sociale, Solidarité Nationale & Famille","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.5 Protection sociale, promotion de l'équité et de l'égalité du genre","2.5.1 Protection sociale, promotion de l’équité et de l’égalité du genre", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695445,1879985,0,1815460,0,0,0,4000000,3695445,1879985,0,5815460
  872833255, , , ,Renforcement de la Protection Sociale,Ongoing,,01/01/2011,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.5 Protection sociale, promotion de l'équité et de l'égalité du genre","2.5.1 Protection sociale, promotion de l’équité et de l’égalité du genre", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705675,426162,0,279514,0,0,0,1000000,705675,426162,0,1279514
  872833256, , , ,Système de Suivi et Evaluation,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.5 Protection sociale, promotion de l'équité et de l'égalité du genre","2.5.1 Protection sociale, promotion de l’équité et de l’égalité du genre", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350694,919912,0,430782,0,0,0,1000000,1350694,919912,0,1430782
  872833258, , , ,Appui à la Préparation & Réponse aux Urgences et aux Actions Humanitaires,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,UNICEF,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Etat,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,Axe 3: Protection de l'environnement et adaptation aux changements climatiques,3.3 Prévention et gestion des risques et catastrophes naturelles,3.3.1 Prévention et gestion des risques et catastrophes naturelles, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7106637,3228559,0,3878079,0,0,0,7000000,7106637,3228559,0,10878079
  872833355, , , ,Renforcement de la santé,Ongoing,,01/01/2014,31/12/2015,,Chad, ,National, , ,Organisation Mondiale de la Santé,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.2 Santé,2.2.1 Santé, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36496776,9879857,0,8368531,0,0,0,18248388,36496776,9879857,0,26616919
  872833360, , , ,Santé et droits en matière de procréation,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,Fonds des Nations Unies pour la Population,Système des Nations Unies,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Santé Publique,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900000,0,0,0,0,0,0,0,0,695000,0,585000,0,0,0,2500000,13900000,695000,0,3085000
  872833363, , , ,Population et développement,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,Fonds des Nations Unies pour la Population,Système des Nations Unies,Multilatéral,Assistance Technique, ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales",2.6 Population,2.6.1 Population, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0,0,190000,0,185000,0,0,0,750000,3800000,190000,0,935000
  872833367, , , ,Droits Humains et Genre,Ongoing,,01/01/2012,31/12/2016,,Chad, ,National, , ,Fonds des Nations Unies pour la Population,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,"Action Sociale, Solidarité Nationale & Famille",Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300000,0,0,0,0,0,0,0,0,275000,0,266000,0,0,0,815700,4300000,275000,0,1081700
  872833372, , , ,"Planification stratégique, gestion de l'aide et promotion de l'emploi",Ongoing,,05/05/2013,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique, , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.4 Poursuite de la réforme de la justice, de l'assainissement et des mesures de bonne gouvernance","4.4.1 Poursuite de la reforme de la justice, de l’assainissement et des mesures de bonne gouvernance", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79195,0,0,0,300000,0,0,0,379195
  872833373, , , ,Renforcemement des capacités nationales en matière de cadrage et d'analyse des politiques économiques,Ongoing,,01/02/2013,31/12/2015,,Chad, ,National, , ," - Etat
 - Programme des Nations Unies pour le Développement"," - Gouvernement
 - Système des Nations Unies"," - Gouvernement
 - Multilatéral"," - Aides, Dons & Subventions
 - Contrepartie du Gvt", ,Financement Acquis," - Don
 - Financement intérieur public (Etat)",SECTEUR QUATERNAIRE,ACTIVITES D'ADMINISTRATION PUBLIQUE,Activités d'administration publique, , , ,Finances et Budget,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.4 Poursuite de la réforme de la justice, de l'assainissement et des mesures de bonne gouvernance","4.4.1 Poursuite de la reforme de la justice, de l’assainissement et des mesures de bonne gouvernance", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,70279,0,0,0,700000,100000,0,0,770279
  872833398, , , ,Empowering and Rebuidilg Comminties With MultiSectorial Iniatives In post Conflict,Ongoing,,01/01/2014,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral,"Aides, Dons & Subventions", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564815,1040000,0,0,0,0,0,524835,1564815,1040000,0,524835
  872833402, , , ,Programme Intégré pour le renforcement des capicités nationales en matière de prévention et relèvement des crises à l'Est du TCHAD,Ongoing,,01/01/2014,31/12/2016,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE, , , , , ,Plan et Coopération Internationale,Axe 4: Amélioration de la gouvernance,Axe 4: Amélioration de la gouvernance,"4.3 Promotion des droits humains, de la paix et de la cohésion sociale","4.3.1 Promotion des droits humains, de la paix et de la cohésion sociale", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5875000,0,0,894000,0,0,0,606000,5875000,0,0,1500000
  872833406, , ,Sur ce projet 100&#39;000 USD mobilisés de BCPR-UNDP. Le Gap reste à rechercher,Projet d'assistance aux rapariés de la RCA,Ongoing,,01/01/2014,31/12/2015,,Chad, ,National, , ,Programme des Nations Unies pour le Développement,Système des Nations Unies,Multilatéral," - Aides, Dons & Subventions
 - Assistance Technique", ,Financement Acquis,Don,SECTEUR QUATERNAIRE,SANTE ET ACTION SOCIALE,Activités de santé humaine et d'action sociale, , , ,Plan et Coopération Internationale,"Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","Axe 2: Mobilisation et valorisation du capital humain et la lutte contre les inégalités, la pauvreté et l’exclusion sociales","2.5 Protection sociale, promotion de l'équité et de l'égalité du genre","2.5.1 Protection sociale, promotion de l’équité et de l’égalité du genre", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,100000,0,0,0,0,0,450000,550000,100000,0,450000
